case,groups,purpose,tp,pp,network_provenance,network_mode,configured_network_cap_gbps,nccl_transport_provenance,physical_gpu_indices,max_num_batched_tokens,max_num_seqs,max_num_active_seqs,kv_cache_dtype,kv_cache_memory_bytes,offload_gib_total,prefix_caching,observability_profile,bench,status,requested_input_tokens,requested_output_tokens,concurrency,prompts_requested,warmups,request_rate,burstiness,probe_request_rate,bench_exit_code,completed,failed,duration,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms_raw,p99_ttft_ms_raw,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms_raw,p99_tpot_ms_raw,mean_itl_ms,mean_e2el_ms,actual_input_min,actual_input_max,actual_input_mean,actual_output_min,actual_output_max,actual_output_mean,input_len_exact_match,metric_samples,peak_kv_usage,peak_running,peak_waiting,mean_running,mean_waiting,preemptions_delta,preemptions_metric,prefix_hits_delta,prefix_queries_delta,prefix_hit_metric,prefix_query_metric,offload_bytes_delta,offload_time_delta_s,queue_mean_s_from_hist,prefill_mean_s_from_hist,decode_mean_s_from_hist,inference_mean_s_from_hist,gpu_node_stats_json,metrics_capture_status,p95_reliable,p99_reliable,p95_ttft_ms,p99_ttft_ms,p95_tpot_ms,p99_tpot_ms,source_summary,prefix_first_ttft_ms,prefix_repeat_ttft_median_ms
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c4,COMPLETED,8192,256,4,24,2,inf,,,0,24,0,14.796171194000635,1.622041248734079,415.2425596759242,13703.0044693055,609.5857816662829,634.2487344991241,863.1290139986958,879.6927721997417,7.273365277288737,7.141757384313535,8.782386202556333,8.856577230863074,7.2733658328437665,2464.2939273749107,8192,8192,8192,256,256,256,True,42,0.005055931239335121,4.0,2.0,1.9761904761904763,0.14285714285714285,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.02719601554175218,0.418220289624666,1.8545926977917588,2.2728129874164247,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 180.83339285714285, ""gpu_samples"": 168, ""gpu_sm_clock_mean_mhz"": 2350.0238095238096, ""gpu_util_mean_pct"": 57.666666666666664, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,863.1290139986958,,8.782386202556333,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c8,COMPLETED,8192,256,8,32,2,inf,,,0,32,0,14.604190196001582,2.19115196190482,560.9349022476339,18510.851774171915,887.0578320629647,846.0208425021847,1578.0132791020148,1704.9193611009468,10.816657294975027,10.890730094116389,13.280101870593938,13.465982490199062,10.816657819486418,3645.3054422815967,8192,8192,8192,256,256,256,True,42,0.010111862478670242,8.0,4.0,3.8333333333333335,0.23809523809523808,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.18982260178120214,0.5251970527502863,2.757927620593705,3.283124673343991,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 186.03470238095238, ""gpu_samples"": 168, ""gpu_sm_clock_mean_mhz"": 2372.8571428571427, ""gpu_util_mean_pct"": 56.69047619047619, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1578.0132791020148,,13.280101870593938,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c16,COMPLETED,8192,256,16,64,2,inf,,,0,64,0,24.262634137998248,2.637800975606692,675.2770497553131,22284.14264192533,1155.9965894061293,1042.7396800005226,2917.2231077984165,3377.1355246010717,19.195813248099476,19.773665584316227,22.12309398803721,22.796230507058272,19.195813738908512,6050.928967671496,8192,8192,8192,256,256,256,True,61,0.020223724957340594,16.0,12.0,9.114754098360656,0.6557377049180327,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.3810177286878229,0.578421084499837,4.895013846781183,5.4734349312810195,"{""node0"": {""gpu_mem_used_peak_mb"": 88773.0, ""gpu_power_mean_w"": 202.6214344262295, ""gpu_samples"": 244, ""gpu_sm_clock_mean_mhz"": 2386.4754098360654, ""gpu_util_mean_pct"": 64.45901639344262, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,2917.2231077984165,,22.12309398803721,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c32,COMPLETED,8192,256,32,128,2,inf,,,0,128,0,41.79265811600271,3.06273890607087,784.0611599541427,25874.018278486707,1618.65869085932,1052.0738005016028,5592.31645855052,6661.9215907087355,34.473335567770285,36.81123334902034,38.00177020391857,39.47512496667489,34.47439234173901,10409.359260640742,8192,8192,8192,256,256,256,True,92,0.04044744991468119,32.0,28.0,20.782608695652176,1.8369565217391304,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.7785854773752021,0.6076604661483316,8.790860576554792,9.398521042703123,"{""node0"": {""gpu_mem_used_peak_mb"": 88777.0, ""gpu_power_mean_w"": 225.17494505494506, ""gpu_samples"": 364, ""gpu_sm_clock_mean_mhz"": 2395.75, ""gpu_util_mean_pct"": 74.73076923076923, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,True,5592.31645855052,6661.9215907087355,38.00177020391857,39.47512496667489,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c1,COMPLETED,131072,128,1,6,1,inf,,,0,6,0,31.09744539500025,0.19294189357961414,24.69656237819061,25313.976437645375,4531.723714167431,4528.54267100156,4549.043158501263,4553.83585250147,5.1260366141648674,5.106161996053292,5.205814629914854,5.224906503928479,5.126038976378031,5182.73036416637,131072,131072,131072,128,128,128,True,73,0.016367642429965357,1.0,0.0,0.6301369863013698,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.2918333595735021e-05,4.343966867665586,0.6508814533335681,4.994848320999154,"{""node0"": {""gpu_mem_used_peak_mb"": 90537.0, ""gpu_power_mean_w"": 244.21756849315068, ""gpu_samples"": 292, ""gpu_sm_clock_mean_mhz"": 2382.5, ""gpu_util_mean_pct"": 67.21232876712328, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c4,COMPLETED,131072,128,4,12,1,inf,,,0,12,0,56.403392737000104,0.21275315929937155,27.23240439031956,27913.21450007755,10314.35053800063,10810.922869000933,15526.274580051719,17402.84607201062,66.41161650787195,62.41843840156592,109.83280052833997,110.47407218125252,66.98299522700056,18748.62583450037,131072,131072,131072,128,128,128,True,119,0.06547056971986154,4.0,3.0,2.176470588235294,0.8739495798319328,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.106190563500604,4.862486453832996,8.432880799917257,13.295367253750252,"{""node0"": {""gpu_mem_used_peak_mb"": 90545.0, ""gpu_power_mean_w"": 283.67401260504204, ""gpu_samples"": 476, ""gpu_sm_clock_mean_mhz"": 2405.5231092436975, ""gpu_util_mean_pct"": 76.9516806722689, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c8,COMPLETED,131072,128,8,24,1,inf,,,0,24,0,109.81311891299993,0.21855312222771978,27.97479964514813,28674.169636276834,12629.638923625711,9326.598253001066,30821.215746100086,34823.73941168993,187.52912123621476,212.52643909841524,247.53218947518732,247.56863393174638,187.96079914764263,36445.83732062498,131072,131072,131072,128,128,128,True,215,0.13087818696883857,8.0,7.0,5.2372093023255815,1.3255813953488371,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.124028292374987,5.000448785124718,23.814271439083313,28.81472022420803,"{""node0"": {""gpu_mem_used_peak_mb"": 90553.0, ""gpu_power_mean_w"": 307.8603139534884, ""gpu_samples"": 860, ""gpu_sm_clock_mean_mhz"": 2416.774418604651, ""gpu_util_mean_pct"": 83.59883720930233, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,30821.215746100086,,247.53218947518732,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c16,COMPLETED,131072,128,16,32,0,inf,,,0,32,0,145.00005745799717,0.22068956772151338,28.248264668353713,28954.47128506256,37249.93372496863,36126.712545499686,65067.3321111979,70632.44562714043,242.6865716572324,280.1052168188895,281.28706892126127,281.3170683504009,242.68657257504506,68071.12832543714,131072,131072,131072,128,128,128,True,277,0.14718287692791943,9.0,15.0,6.765342960288809,5.949458483754513,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,31.149280340218866,5.068775975343783,30.81981808449973,35.88859405984351,"{""node0"": {""gpu_mem_used_peak_mb"": 90553.0, ""gpu_power_mean_w"": 320.44733754512635, ""gpu_samples"": 1108, ""gpu_sm_clock_mean_mhz"": 2416.244584837545, ""gpu_util_mean_pct"": 85.59205776173285, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,65067.3321111979,,281.28706892126127,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_512k,concurrency;closed_loop;long_context,Capacity-gated 512K concurrency.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,c1,COMPLETED,524288,64,1,3,0,inf,,,0,3,0,97.42296275500121,0.030793561550210555,1.9707879392134755,16146.665585976005,31997.713962999114,31924.752027000068,32122.214752197393,32139.76699443716,7.561100825422385,7.5637578571793656,7.575717585750104,7.57678067273417,7.561106962981362,32474.063315000727,524288,524288,524288,64,64,64,True,188,0.06455664405928163,1.0,0.0,0.8297872340425532,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.0793334745879594e-05,31.278968399999332,0.4754635690005671,31.7544319689999,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 400.8121675531915, ""gpu_samples"": 752, ""gpu_sm_clock_mean_mhz"": 2403.151595744681, ""gpu_util_mean_pct"": 83.09308510638297, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_512k,concurrency;closed_loop;long_context,Capacity-gated 512K concurrency.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,c2,COMPLETED,524288,64,2,4,0,inf,,,0,4,0,127.55568574899735,0.03135885301005833,2.006966592643733,16443.077293530107,40270.520100249996,32718.627934000324,59024.71258895038,62738.45293859037,367.1709011587154,486.99030069838045,487.12115451587397,487.1335503825465,367.1709052460279,63402.28687324907,524288,524288,524288,64,64,64,True,240,0.12804571715649338,2.0,1.0,1.5083333333333333,0.2125,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.4372640472493,31.896018635250584,23.126549952999994,55.02256858825058,"{""node0"": {""gpu_mem_used_peak_mb"": 90517.0, ""gpu_power_mean_w"": 427.7176778242678, ""gpu_samples"": 956, ""gpu_sm_clock_mean_mhz"": 2418.639121338912, ""gpu_util_mean_pct"": 87.72803347280335, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_512k,concurrency;closed_loop;long_context,Capacity-gated 512K concurrency.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,c4,COMPLETED,524288,64,4,8,0,inf,,,0,8,0,254.2199855320032,0.03146880833644331,2.014003733532372,16500.732588830724,87628.75464062518,95441.58284200057,116371.20589680143,125048.91886576227,433.7156827619072,495.776717769851,495.9634415317129,496.0021404205979,433.7156877817622,114952.84265462533,524288,524288,524288,64,64,64,True,457,0.12905048982667666,2.0,3.0,1.713347921225383,1.5645514223194747,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,53.659901142374565,32.62376944100015,27.3195816856246,59.94335112662475,"{""node0"": {""gpu_mem_used_peak_mb"": 90527.0, ""gpu_power_mean_w"": 444.2987910284464, ""gpu_samples"": 1828, ""gpu_sm_clock_mean_mhz"": 2418.056345733042, ""gpu_util_mean_pct"": 91.39660831509846, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_1m,concurrency;closed_loop;long_context,Capacity-gated nominal 1M concurrency.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,4,,auto,,0,False,full,c1,COMPLETED,1000000,32,1,2,0,inf,,,0,2,0,187.34722690999843,0.010675364845196239,0.34161167504627965,10675.706456871285,93356.47042849996,93356.47042849996,93461.36111885008,93470.68473577008,10.221327322611732,10.221327322611732,10.227582177433378,10.228138164528636,10.221345387112851,93673.33157550092,1000000,1000000,1000000,32,32,32,True,339,0.1228191289067403,1.0,0.0,0.8967551622418879,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.2640000679530203e-05,92.00265278999905,0.3155506120001519,92.3182034019992,"{""node0"": {""gpu_mem_used_peak_mb"": 90521.0, ""gpu_power_mean_w"": 477.93637168141595, ""gpu_samples"": 1356, ""gpu_sm_clock_mean_mhz"": 2410.08185840708, ""gpu_util_mean_pct"": 89.71460176991151, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_closedloop_1m,concurrency;closed_loop;long_context,Capacity-gated nominal 1M concurrency.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,4,,auto,,0,False,full,c2,COMPLETED,1000000,32,2,3,0,inf,,,0,3,0,277.4711242229969,0.01081193586684347,0.34598194773899105,10812.28184879121,150539.27954833367,172657.6432639995,184153.87066220137,185175.75754204154,239.07033272044697,353.21143880648907,353.71342948384415,353.75805087738684,239.0703459462603,157950.45986266754,1000000,1000000,1000000,32,32,32,True,494,0.15501443454248776,2.0,1.0,1.0020242914979758,0.5668016194331984,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,55.401086293998866,93.19173176000186,7.404665118331953,100.5963968783338,"{""node0"": {""gpu_mem_used_peak_mb"": 90521.0, ""gpu_power_mean_w"": 495.6833653846154, ""gpu_samples"": 1976, ""gpu_sm_clock_mean_mhz"": 2420.002024291498, ""gpu_util_mean_pct"": 92.67004048582996, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_512k_maxseq4,scheduler_limits;long_context,max_num_seqs sensitivity at 512K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,4,,auto,,0,False,full,512k_c4,COMPLETED,524288,64,4,8,0,inf,,,0,8,0,254.90053130600063,0.0313847913890624,2.0086266488999938,16456.67813443765,87973.04881687523,95430.74138549855,116833.49304445217,125698.77442969257,433.6428735158705,495.6751022698246,495.914121637283,495.971524886173,433.64287653173324,115292.54984837507,524288,524288,524288,64,64,64,True,461,0.12896949918413458,2.0,3.0,1.704989154013015,1.5574837310195229,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,53.84308493099934,32.649260677625534,27.316633590499805,59.96589426812534,"{""node0"": {""gpu_mem_used_peak_mb"": 90533.0, ""gpu_power_mean_w"": 438.38194021739133, ""gpu_samples"": 1840, ""gpu_sm_clock_mean_mhz"": 2408.7260869565216, ""gpu_util_mean_pct"": 91.17065217391304, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_512k_maxseq8,scheduler_limits;long_context,max_num_seqs sensitivity at 512K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,512k_c4,COMPLETED,524288,64,4,8,0,inf,,,0,8,0,254.79675947700161,0.03139757356577407,2.0094447082095406,16463.380494360765,87931.30798662515,95404.95839950017,116765.04939644999,125625.01830248871,433.55129129167113,495.58881074604176,495.80777770082466,495.8653872608187,433.5512945258054,115245.03933800042,524288,524288,524288,64,64,64,True,460,0.12905048982667666,2.0,3.0,1.7043478260869565,1.5565217391304347,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,53.828492004374766,32.64089712562509,27.30947900137562,59.95037612700071,"{""node0"": {""gpu_mem_used_peak_mb"": 90525.0, ""gpu_power_mean_w"": 437.72191304347825, ""gpu_samples"": 1840, ""gpu_sm_clock_mean_mhz"": 2408.8201086956524, ""gpu_util_mean_pct"": 90.94782608695652, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_512k_maxseq16,scheduler_limits;long_context,max_num_seqs sensitivity at 512K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,16,,auto,,0,False,full,512k_c4,COMPLETED,524288,64,4,8,0,inf,,,0,8,0,254.7992687170008,0.0313972643653283,2.0094249193810114,16463.218364488625,87931.6718302498,95402.48726400023,116769.21347360002,125631.88600672022,433.5546212361141,495.5884748809666,495.82536157144904,495.8499699269981,433.55462474802687,115245.61296812499,524288,524288,524288,64,64,64,True,460,0.1291072438273544,2.0,3.0,1.7065217391304348,1.5608695652173914,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,53.827965030874566,32.64017914537544,27.308794546624995,59.948973692000436,"{""node0"": {""gpu_mem_used_peak_mb"": 90561.0, ""gpu_power_mean_w"": 438.36675, ""gpu_samples"": 1840, ""gpu_sm_clock_mean_mhz"": 2408.7184782608697, ""gpu_util_mean_pct"": 90.97880434782608, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_prefix128k,prefix_cache,Deterministic single-prefix reuse; first request is cold and subsequent requests are hits if cache admits them.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,16,,auto,,0,True,full,prefix128k,COMPLETED,131328,128,1,8,0,inf,,,0,8,0,12.62890148400038,0.6334676068330442,81.08385367462965,83273.11772384464,902.4496501251633,331.2622060002468,3300.468274950797,4577.297726190262,5.323033831689998,5.3216267440903025,5.327887937009947,5.328211678743388,5.3230350226410845,1578.4749467497932,131328,131328,131328,128,128,128,True,39,0.019161902368536765,1.0,0.0,0.38461538461538464,0.0,0.0,vllm:num_preemptions_total,917504.0,1050624.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.1858749732928118e-05,0.6720854016252815,0.6755592967492703,1.3476446983745518,"{""node0"": {""gpu_mem_used_peak_mb"": 90579.0, ""gpu_power_mean_w"": 173.53634615384615, ""gpu_samples"": 156, ""gpu_sm_clock_mean_mhz"": 2328.852564102564, ""gpu_util_mean_pct"": 43.17307692307692, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,4896.505089000129,330.73836599942297
tp4_prefix512k,prefix_cache;long_context,Deterministic 512K prefix reuse on a fresh server.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,8,,auto,,0,True,full,prefix512k,COMPLETED,524544,64,1,4,0,inf,,,0,4,0,69.39252667400069,0.05764309489394455,3.689158073212451,30240.043136896184,16866.47032200017,16861.566916999436,32573.06754150013,32575.58688270008,7.641897960306705,7.643470380947019,7.6449976349197515,7.645178625397897,7.641902841261605,17347.90989349949,524544,524545,524544.25,64,64,64,False,137,0.07680231097714141,1.0,0.0,0.781021897810219,0.0,0.0,vllm:num_preemptions_total,1048576.0,2098177.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.9009999959962443e-05,16.020467279749028,0.4793608142499579,16.499828093998985,"{""node0"": {""gpu_mem_used_peak_mb"": 90549.0, ""gpu_power_mean_w"": 370.64859489051094, ""gpu_samples"": 548, ""gpu_sm_clock_mean_mhz"": 2399.381386861314, ""gpu_util_mean_pct"": 78.96715328467154, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,32576.21671800007,1167.9116259983857
tp4_observer_minimal,observer_overhead,Control run to quantify profiling/observability overhead.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,minimal,8k_c8,COMPLETED,8192,256,8,32,2,inf,,,0,32,0,14.869266416000755,2.1520900295097904,550.9350475545064,18180.85656929871,924.6605717814873,865.504849500212,1598.4580346517757,1727.413033099947,10.927923743749453,11.102244060777023,13.540485674708965,13.632552521176182,10.92792417512056,3711.281126437598,8192,8192,8192,256,256,256,True,25,0.01007239534151716,8.0,5.0,3.56,0.32,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.2124851873127227,0.5316280131562507,2.786078055280882,3.3177060684371327,"{""node0"": {""gpu_mem_used_peak_mb"": 88769.0, ""gpu_power_mean_w"": 190.6269, ""gpu_samples"": 100, ""gpu_sm_clock_mean_mhz"": 2318.92, ""gpu_util_mean_pct"": 52.36, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1598.4580346517757,,13.540485674708965,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_observer_minimal,observer_overhead,Control run to quantify profiling/observability overhead.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,minimal,128k_c4,COMPLETED,131072,128,4,12,1,inf,,,0,12,0,56.43345542399766,0.21263982348486749,27.217897406063038,27898.344841214617,10243.49028708275,10708.632073497938,15555.462286648615,17434.96060052734,67.04815860827607,63.38173646064944,109.8810655641744,110.48508653645133,67.5356218433661,18758.60643033381,131072,131072,131072,128,128,128,True,67,0.06547056971986154,4.0,3.0,2.1492537313432836,0.8656716417910447,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.0254019063331725,4.863653593167025,8.513407126749067,13.377060719916093,"{""node0"": {""gpu_mem_used_peak_mb"": 90545.0, ""gpu_power_mean_w"": 276.5969402985075, ""gpu_samples"": 268, ""gpu_sm_clock_mean_mhz"": 2395.723880597015, ""gpu_util_mean_pct"": 75.79850746268657, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
tp4_observer_full,observer_overhead,Matched fully instrumented control.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,8k_c8,COMPLETED,8192,256,8,32,2,inf,,,0,32,0,14.824433542999031,2.1585984993748566,552.6012158399633,18235.84012271879,895.9274722184318,852.5740999994014,1599.8315056507636,1728.767301602311,10.99734544387395,11.152524541181515,13.527040905880543,13.55050877812427,10.997345891177265,3700.250560406289,8192,8192,8192,256,256,256,True,42,0.01007239534151716,8.0,6.0,3.9047619047619047,0.35714285714285715,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.191972529468444,0.5303806079685955,2.8040777103753953,3.334458318343991,"{""node0"": {""gpu_mem_used_peak_mb"": 88769.0, ""gpu_power_mean_w"": 195.57535714285714, ""gpu_samples"": 168, ""gpu_sm_clock_mean_mhz"": 2330.3630952380954, ""gpu_util_mean_pct"": 57.44047619047619, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1599.8315056507636,,13.527040905880543,,C:\Users\ayu23\OneDrive\Desktop\tpu\v8_full_results\20260921_195656\vllm_single_node_v6_matrix\summary_v8full\vllm_runs.json,,
